Dependent Variables,13
Independent Variables,35
Fluxs,32
Kinetic Orders > 0,84

Lx[13][14-48],Y1(X14),Y2(X15),Y3(X16),Y4(X17),Y5(X18),Y6(X19),Y7(X20),Y8(X21),Y9(X22),Y10(X23),Y11(X24),Y12(X25),Y13(X26),Y14(X27),Y15(X28),Y16(X29),Y17(X30),Y18(X31),Y19(X32),Y20(X33),Y21(X34),Y22(X35),Y23(X36),Y24(X37),Y25(X38),Y26(X39),Y27(X40),Y28(X41),Y29(X42),Y30(X43),Y31(X44),Y32(X45),Y33(X46),Y34(X47),Y35(X48)
X13,  2.200512229197230e-02,  4.157438978300749e-02,  1.104092438606849e-02, -1.152709263766411e-02, -3.313113603994863e-03,  9.433832958688666e-03, -2.317497285546259e-02, -6.055025234566281e-03, -6.497384686254050e-03,  7.349996029412473e-03,  8.083739697489334e-01, -3.509933358638107e-02,  8.124169898711383e+00,  4.850013005169564e-01, -4.875681817795295e-01,  6.757529587409404e-01,  2.056217962195142e-02, -3.293245586484860e+00, -7.932725833421062e+00, -2.234371024492469e+00,  8.204501268133079e-01, -1.840689077709397e-01, -1.612978490037852e+00, -3.830801097910635e+00,  1.482240059576431e-01,  9.219627830266083e-02,  6.449115442673817e-02, -3.442194585192983e-02, -2.075327651847465e-01, -7.042900099413363e-02, -7.279906247270235e-02,  8.472894682704643e-02, -9.579371509022593e-03, -1.170597663393280e-01,  7.839609771669065e-02,  4.799408192715274e-02,  9.579371509022595e-03,  4.908447910828482e-03,  1.386386351247135e-01, -2.636798708384924e-03,  0.000000000000000e+00,  0.000000000000000e+00,  6.121496338098732e-17,  3.472596939552961e-16,  4.129992621970482e-18, -1.242510107068228e-16,  2.768229851313123e-01,  1.555982453135542e-01, -5.253333466821975e-04, -8.318860460156148e-03,  7.566057589197795e-03,  1.230503248487141e-02,  4.652017163373569e-02,  3.442194585192985e-02,  1.178411294428841e-01, -1.090790617459060e-01, -8.991918880876623e-03,  1.100639352912408e-01, -9.594169023769526e-03, -1.423209949191767e-01,  8.567729849190098e-02,  5.245163219701896e-02, -2.120694295327174e-01, -2.190871332626813e-01, -1.044267725149968e-02, -1.277775333668409e-01, -1.479615031893696e-02,  1.666544792429189e-01,  8.618905226902410e-01,  9.228905498400163e-01,  4.519830674383218e-02,  4.539792869625269e-01,  1.242945397315024e-02,  1.007980548828129e-02, -6.939960233756667e-02, -1.735923086752973e-01, -6.057383731749043e-01, -6.666467576496389e-01, -4.499019669305736e-01, -1.079783788294093e+00, -3.914494421173717e-02, -2.669804595695733e-02, -4.083503764060127e-01, -2.571146305085928e-01

Svf[32][84],f[1][6],f[1][14],f[1][46],f[1][48],f[2][10],f[2][11],f[2][15],f[2][46],f[2][47],f[2][48],f[3][11],f[3][12],f[3][16],f[4][12],f[4][13],f[4][17],f[5][1],f[5][13],f[5][18],f[5][46],f[5][48],f[6][7],f[6][13],f[6][19],f[7][8],f[7][20],f[8][3],f[8][5],f[8][21],f[8][46],f[8][47],f[8][48],f[9][2],f[9][22],f[10][7],f[10][23],f[11][2],f[11][3],f[11][24],f[11][47],f[12][9],f[12][25],f[13][4],f[13][26],f[13][46],f[13][48],f[14][6],f[14][27],f[15][1],f[15][6],f[15][7],f[15][10],f[15][28],f[16][5],f[16][6],f[16][8],f[16][10],f[16][29],f[17][1],f[17][30],f[18][7],f[18][31],f[19][11],f[19][32],f[20][1],f[20][33],f[21][34],f[22][35],f[23][36],f[24][37],f[25][38],f[26][39],f[27][7],f[27][40],f[28][3],f[28][41],f[29][11],f[29][42],f[30][12],f[30][43],f[31][8],f[31][44],f[32][6],f[32][45]
v1,  3.596933015849188e+00,  6.795703892944811e+00,  1.804737320829708e+00, -1.884205846940100e+00, -1.119284030078886e-01,  3.187074104660991e-01, -7.829305032991917e-01, -2.045596335303089e-01, -2.195040613106169e-01,  2.483082127623102e-01, -8.386760447234105e-02,  3.641503977892340e-03, -8.428706183387400e-01,  5.597385678814765e-02, -5.627009979621855e-02,  7.798844930192107e-02, -2.745026947088697e-03,  4.396444367517848e-01,  1.059009627236244e+00,  2.982859203057543e-01, -1.095291330127546e-01, -4.374968166448605e-02, -3.833743369555668e-01, -9.105086273566382e-01, -3.079361473243769e-01, -1.915382501959931e-01, -1.400099855532327e-01,  7.472987860556445e-02,  4.505526333591546e-01,  1.529010218435315e-01,  1.580464138949584e-01, -1.839461353521221e-01, -1.461937453676199e-02, -1.786485225767272e-01,  1.196427044990795e-01,  7.324524981416823e-02,  1.461937453676196e-02,  7.490933860848874e-03,  2.115807002833810e-01, -4.024099896284590e-03,  0.000000000000000e+00,  0.000000000000000e+00,  1.025015223620314e-16,  5.814697145836447e-16,  6.915474709365159e-18, -2.080523625115168e-16, -7.415538803576094e-01, -4.168168424828167e-01, -3.945091051473499e-03, -6.247207067110574e-02,  5.681875380382909e-02,  9.240699043901372e-02,  3.493521094450662e-01, -7.472987860556443e-02, -2.558325242823428e-01,  2.368101175263285e-01,  1.952141256887485e-02, -2.389482732483001e-01,  1.947151396681015e-02,  2.888426536444597e-01,  1.048653952565170e-01,  6.419858281023871e-02,  5.680919461966417e-01,  5.868909828072983e-01, -1.278139596824787e-02, -1.563943048774256e-01,  2.828143179337523e-01, -3.182279552862064e-01,  1.142472226008623e+00,  1.222898700613405e-01, -8.212493789476986e-02,  2.820566252494634e+00, -2.375771718949397e-01, -1.926658794770867e-01,  1.325190516923838e-01,  3.314757916745228e-01, -8.029317521904001e-01, -8.836683837712163e-01, -5.961536076603976e-02, -1.430793924455257e-01,  7.112602979804854e-02,  4.851012181835847e-02, -2.537074540538129e+00, -1.597449202335581e+00
v2,  1.858943114737711e-01,  3.512110708184422e-01,  9.327123973907311e-02, -9.737827950879739e-02,  1.578656568901957e-01, -4.495101632555047e-01,  1.104258033539416e+00,  2.885142649467082e-01,  3.095921311985848e-01, -3.502179792218586e-01,  4.213582519298836e-01, -1.829523759709223e-02,  4.234656427600692e+00,  2.412010318964438e-01, -2.424775942657165e-01,  3.360657193736564e-01, -2.650911654794539e-03,  4.245708999640027e-01,  1.022700693833833e+00,  2.880589654823848e-01, -1.057738451533207e-01, -2.078001417830271e-02, -1.820933056982888e-01, -4.324690252842814e-01,  1.242665861185812e+00,  7.729461016445772e-01,  5.483057044684901e-01, -2.926564028398523e-01, -1.764449714482673e+00, -5.987894517994533e-01, -6.189397846659008e-01,  7.203680146810275e-01, -3.661879451738331e-02, -4.474810822187360e-01,  2.996825616950219e-01,  1.834656295024711e-01,  3.661879451738326e-02,  1.876338601928247e-02,  5.299700180769328e-01, -1.007961639185878e-02,  0.000000000000000e+00,  0.000000000000000e+00,  4.816815765008036e-16,  2.732478916936269e-15,  3.249763206924169e-17, -9.776926982148482e-16, -3.255359766228007e-01, -1.829791219284576e-01,  3.475861636844310e-03,  5.504163807292082e-02, -5.006072712219577e-02, -8.141609632133590e-02, -3.078001443128155e-01,  2.926564028398522e-01,  1.001888771706564e+00, -9.273934127089232e-01, -7.644956056885920e-02,  9.357668367526908e-01,  3.267872613914009e-02,  4.847599417199351e-01,  2.748820432230525e-01,  1.682827549711263e-01,  2.493876323962975e-01,  2.576402528797433e-01, -3.350367612118946e-02, -4.099539792702409e-01,  5.996380871936531e-01,  1.361745612176789e+00,  3.147909720031909e-01,  4.572499481763730e-01,  3.640260861545644e-01,  1.019786228412925e+00, -5.037238636175764e-01, -4.085005323676201e-01, -5.670690904877730e-01, -1.418435110295837e+00, -2.212357210706784e-01, -2.434814808826082e-01, -2.229057942993503e-01, -5.349833534699756e-01, -3.152724484768888e-01, -2.150254263454704e-01, -9.172887446304565e-01, -5.775637057595182e-01
v3,  1.776173186184722e-02,  3.355733060002525e-02,  8.911831338643374e-03, -9.304248613585527e-03,  8.285256616151543e-03, -2.359162295020565e-02,  5.795472782712088e-02,  1.514208200562887e-02,  1.624831077164342e-02, -1.838047544097184e-02,  7.258520903199542e-01, -3.151626055008272e-02,  7.294823836207387e+00,  6.025144234036608e-02, -6.057032457474697e-02,  8.394841495582359e-02, -6.909855500118571e-04,  1.106684775028437e-01,  2.665767454559138e-01,  7.508533237601211e-02, -2.757096730777362e-02, -5.717070839921656e-03, -5.009815292809670e-02, -1.189824045550316e-01,  1.192174224098131e-01,  7.415399809233285e-02,  5.221096690236596e-02, -2.786743533381405e-02, -1.680150778898892e-01, -5.701814880750296e-02, -5.893691119459429e-02,  6.859514731566252e-02, -5.756017134059806e-03, -7.033843714314392e-02,  4.710635570148590e-02,  2.883850549547672e-02,  5.756017134059796e-03,  2.949369929933064e-03,  8.330466758376488e-02, -1.584389803677105e-03,  0.000000000000000e+00,  0.000000000000000e+00, -5.774937936600932e-19, -3.276001601101545e-18, -3.896179913081019e-20,  1.172167450180490e-18,  2.374829671119961e-01,  1.334857831872406e-01,  4.292944121526804e-05,  6.798046104587656e-04, -6.182867060660674e-04, -1.005548518949848e-03, -3.801557594025685e-03,  2.786743533381405e-02,  9.540222009933443e-02, -8.830859570092325e-02, -7.279708097201662e-03,  8.910593295648293e-02,  5.848566719479820e-03,  8.675830416426368e-02,  4.266776509231043e-02,  2.612120083947591e-02, -1.819317038839395e-01, -1.879521038999071e-01, -5.200510610683195e-03, -6.363391322716130e-02,  9.932636510885022e-02,  1.324606611567669e-01,  7.403632488742100e-01,  5.894490282653040e-02,  3.568855847957683e-02,  3.905838336982356e-01, -8.343876324780865e-02, -6.766560345590966e-02, -5.516033683229902e-02, -1.379750012319964e-01, -5.203287634858093e-01, -5.726490155668276e-01, -2.873518179028350e-02, -6.896565414576146e-02, -3.090882670888981e-02, -2.108076260080968e-02, -3.513267236836365e-01, -2.212101321975973e-01
v4,  1.503317197786879e-02,  2.840224849424752e-02,  7.542794486125815e-03, -7.874928561067227e-03,  7.885004224156153e-03, -2.245193543606572e-02,  5.515499336928564e-02,  1.441058329372072e-02,  1.546337126360733e-02, -1.749253320790692e-02,  6.201872482400123e-01, -2.692832763870009e-02,  6.232890669749080e+00,  3.694146826688930e-01, -3.713698189253348e-01,  5.147059699629042e-01, -1.961208102705742e-03,  3.141077476786031e-01,  7.566185330099781e-01,  2.131129402744556e-01, -7.825403075724648e-02,  6.534598555520982e-03,  5.726207124673237e-02,  1.359966092266188e-01,  1.008695007421123e-01,  6.274147364042887e-02,  4.420273500672045e-02, -2.359306736611462e-02, -1.422445590595589e-01, -4.827258087414573e-02, -4.989703930442271e-02,  5.807387411941957e-02, -4.714451208631241e-03, -5.761051822457657e-02,  3.858234094839228e-02,  2.362010465253354e-02,  4.714451208631221e-03,  2.415673947284859e-03,  6.823047632207109e-02, -1.297690443047753e-03,  0.000000000000000e+00,  0.000000000000000e+00,  3.778539790518252e-17,  2.143486655520587e-16,  2.549269099376627e-18, -7.669487361216928e-17,  2.021187050473245e-01,  1.136080366863083e-01,  7.351119413050934e-05,  1.164078713246246e-03, -1.058737146146943e-03, -1.721873620797998e-03, -6.509682641602706e-03,  2.359306736611460e-02,  8.076921965435963e-02, -7.476363082650808e-02, -6.163130603357976e-03,  7.543867075603855e-02,  6.032274946439110e-03,  8.948345290522380e-02,  3.400433060612323e-02,  2.081744725210741e-02, -1.548397379536434e-01, -1.599636231311450e-01, -4.144578037863843e-03, -5.071342777050484e-02,  9.292644508002816e-02,  1.119482879681814e-01,  6.301854322091973e-01,  7.025473186146243e-01,  3.014287387606666e-02,  3.325048353350459e-01, -7.806253296388969e-02, -6.330568904300198e-02, -4.661840895400535e-02, -1.166086975215179e-01, -4.428955748503040e-01, -4.874297419920506e-01, -3.424863550301951e-01, -8.219817672648828e-01, -2.610586991560422e-02, -1.780499956733035e-02, -2.990851753927992e-01, -1.883166486548265e-01
v5,  1.753261226767380e-02,  3.312445378213248e-02,  8.796872099559377e-03, -9.184227340715596e-03,  3.183801499795348e-03, -9.065626812939898e-03,  2.227044470976513e-02,  5.818695259910772e-03,  6.243789251265001e-03, -7.063122844238447e-03,  6.829012613146138e-01, -2.965134959118795e-02,  6.863167393536106e+00,  4.081786549028020e-01, -4.103389504317738e-01,  5.687158641666825e-01, -1.105663625770537e-02,  1.770834572332222e+00,  4.265562585524941e+00,  1.201459579518310e+00, -4.411700892875519e-01, -1.552562199043861e-01, -1.360495621900450e+00, -3.231157857509032e+00,  1.182341396940752e-01,  7.354238996364507e-02,  5.133314551650565e-02, -2.739890099789865e-02, -1.651902455362856e-01, -5.605950441964882e-02, -5.794600671355086e-02,  6.744185920681507e-02, -8.268955467937916e-03, -1.010465033155275e-01,  6.767185511793217e-02,  4.142870185234966e-02,  8.268955467937914e-03,  4.236993747774052e-03,  1.196734774199105e-01, -2.276096200780485e-03,  0.000000000000000e+00,  0.000000000000000e+00,  5.306174747005556e-17,  3.010082040318213e-16,  3.579919246153698e-18, -1.077020288649279e-16,  2.280203517990631e-01,  1.281669823005617e-01, -1.696394488477279e-04, -2.686307489167941e-03,  2.443214099176808e-03,  3.973513088347247e-03,  1.502218796139495e-02,  2.739890099789866e-02,  9.379822549761886e-02, -8.682386598874382e-02, -7.157314588142663e-03,  8.760779763747033e-02,  1.782551996857403e-02,  2.644257913941095e-01,  5.414372261451773e-02,  3.314678070320527e-02, -1.746825535637472e-01, -1.804630680415060e-01, -6.599244262020944e-03, -8.074894335791299e-02, -3.689965836437630e-02,  1.334447505260695e-01,  7.102328808675472e-01,  7.764786522535962e-01,  3.626754909042939e-02,  3.742836836713310e-01,  3.099742807275932e-02,  2.513771291042596e-02, -5.557013926427972e-02, -1.390000582621831e-01, -4.991530809379265e-01, -5.493440695097153e-01, -3.785273053116125e-01, -9.084815754210747e-01, -3.141027370533146e-02, -2.142276474758917e-02, -3.366648820751879e-01, -2.119784179503608e-01
v6,  1.098764663654051e-02,  2.075901683273688e-02,  5.512978936687849e-03, -5.755733550071035e-03,  1.549424171372442e-02, -4.411864657238865e-02,  1.083810198052286e-01,  2.831717706689792e-02,  3.038593325459293e-02, -3.437329010913329e-02,  5.186800707392885e-01, -2.252091916460430e-02,  5.212742091473286e+00,  3.066723828658288e-01, -3.082954539637575e-01,  4.272870399828403e-01,  1.276040186788178e-02, -2.043710244040107e+00, -4.922861846519249e+00, -1.386597759511684e+00,  5.091519247072316e-01,  2.684047695468265e-01,  2.352005698003863e+00,  5.585980263130372e+00,  7.276357350323302e-02,  4.525940740609343e-02,  3.266164857666209e-02, -1.743304967532874e-02, -1.051053017248641e-01, -3.566888049257894e-02, -3.686920192900218e-02,  4.291111099087899e-02,  1.038771669122034e-03,  1.269377315127702e-02, -8.501146990814423e-03, -5.204401201528818e-03, -1.038771669122032e-03, -5.322642121487252e-04, -1.503375104281692e-02,  2.859302192078045e-04,  0.000000000000000e+00,  0.000000000000000e+00,  3.210459545790635e-17,  1.821226604986223e-16,  2.166002151259667e-18, -6.516427052568463e-17,  1.601950116733697e-01,  9.004332755293734e-02,  4.670681404360617e-04,  7.396207970065806e-03, -6.726899160194738e-03, -1.094026997717140e-02, -4.136057647008624e-02,  1.743304967532875e-02,  5.968082897496827e-02, -5.524326573908721e-02, -4.553971736553069e-03,  5.574205652545342e-02, -1.305594724000190e-02, -1.936734068584600e-01,  1.407264350437614e-03,  8.615270720762520e-04, -1.227227021030913e-01, -1.267837851464974e-01, -1.715227683159332e-04, -2.098767942724131e-03,  3.030594070845805e-01,  7.715470462811443e-02,  5.006228323835793e-01,  5.828840944221412e-01,  2.022964294665594e-02,  2.648827399541879e-01, -2.545839877462550e-01, -2.064577480600981e-01, -3.212938436451337e-02, -8.036665658432410e-02, -3.518387220638082e-01, -3.872169135497452e-01, -2.841514637012234e-01, -6.819755557369359e-01, -1.752030776414586e-02, -1.194938430202055e-02, -2.382596952549444e-01, -1.500183593553385e-01
v7, -3.314950764457342e-02, -6.262953387144107e-02, -1.663254593557317e-02,  1.736493169371538e-02,  7.515630064081968e-02, -2.140017128249304e-01,  5.257124975032045e-01,  1.373551744099865e-01,  1.473898740660040e-01, -1.667309296696883e-01, -5.350479310173509e-03,  2.323160630879008e-04, -5.377239320173820e-02,  1.118651753135196e-03, -1.124572244938840e-03,  1.558618979322552e-03,  3.951761991786411e-03, -6.329155263479860e-01, -1.524558437681836e+00, -4.294147144163618e-01,  1.576789857353397e-01,  7.235500606597668e-02,  6.340400985929252e-01,  1.505836265524004e+00,  6.517405404697101e+00,  4.053867783565565e+00,  5.454209492039572e-01, -2.911166740135584e-01, -1.755166561742558e+00, -5.956390905879104e-01, -6.156834081815916e-01,  7.165780022740499e-01,  1.131212989946796e-02,  1.382340461046547e-01, -9.257672490802824e-02, -5.667546024854549e-02, -1.131212989946794e-02, -5.796309321521362e-03, -1.637161945476854e-01,  3.113754329279891e-03,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00, -3.271211594080078e-01, -1.838701305264701e-01, -3.804087342607246e-05, -6.023922140343408e-04,  5.478796290066196e-04,  8.910422043774778e-04,  3.368657200336976e-03,  2.911166740135585e-01,  9.966176175217680e-01, -9.225141947693646e-01, -7.604734284519715e-02,  9.308435644126479e-01, -1.391059668981590e-02, -2.063513740386614e-01, -8.201970353904980e-02, -5.021245299121384e-02,  2.506020142468669e-01,  2.588948204942916e-01,  9.996875571455472e-03,  1.223226641149292e-01, -1.210570430749082e-01,  1.295841190974297e+00,  4.446461823561459e-02,  2.771260235283109e-03,  6.460083522838719e+00,  7.067824053136621e-01,  1.016935427520948e-01,  8.246952219861148e-02, -5.396246398824359e-01, -1.349787086669817e+00, -3.124982211176288e-02, -3.439206348896671e-02, -1.350967816223157e-03, -3.242380015399988e-03, -5.594891209927736e+00, -3.815886461323391e+00, -6.357445582551529e-01, -4.002916040687048e-01
v8,  4.169284657312608e-02,  7.877050768432303e-02,  2.091910966665120e-02, -2.184024693885333e-02, -6.596306259445558e-02,  1.878246834667199e-01, -4.614065099507703e-01, -1.205536713492433e-01, -1.293609106077298e-01,  1.463361375754041e-01,  3.721318309589848e-01, -1.615784248594357e-02,  3.739930196377189e+00,  2.156425357352356e-01, -2.167838291375471e-01,  3.004550325909688e-01,  4.976069281718829e-03, -7.969689255398209e-01, -1.919728067050013e+00, -5.407201582399384e-01,  1.985498010560889e-01,  1.156868262383744e-01,  1.013752754677367e+00,  2.407648452606988e+00,  2.064902472676784e+00,  1.284382525008559e+00, -5.351025957077139e-01,  2.856092860859281e-01,  1.721962063354152e+00,  5.843707029290992e-01,  6.040358191832932e-01, -7.030216745497720e-01, -1.084267698314711e-02, -1.324973389897804e-01,  8.873479470763758e-02,  5.432343102558208e-02,  1.084267698314731e-02,  5.555762727814666e-03,  1.569219793413217e-01, -2.984533655226706e-03,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  4.480224296750929e-01,  2.518270073761819e-01,  3.691030364906757e-04,  5.844891963127890e-03, -5.315967181740044e-03, -8.645605467398655e-03, -3.268541149447866e-02, -2.856092860859280e-01, -9.777634592919047e-01,  9.050619359574771e-01,  7.460866806185408e-02, -9.132337293644502e-01,  5.007015360280238e-03,  7.427463555053185e-02,  8.493487373142379e-02,  5.199711984478612e-02, -3.432224424355140e-01, -3.545802011647863e-01, -1.035218767848968e-02, -1.266702948535586e-01,  3.381247760822826e-01, -1.271640596090718e+00,  3.083856840921506e-01,  4.092058976615141e-01,  3.429238821586213e+00, -5.360844972947411e-01, -2.840405274956957e-01, -2.303458602550167e-01,  5.295468329798999e-01,  1.324579020518578e+00, -2.167340719901900e-01, -2.385271806492341e-01, -1.994846932492922e-01, -4.787717183211274e-01, -2.969964408634263e+00, -2.025606316957536e+00,  4.822032910805581e-01,  3.036155423864074e-01
v9,  5.689979529629864e-02,  1.075010734698185e-01,  2.854909548393613e-02, -2.980620615245726e-02, -2.163420225060377e-01,  6.160170601472644e-01, -1.513295678430070e+00, -3.953852967769214e-01, -4.242707954019611e-01,  4.799452106010266e-01,  7.796617014694370e-01, -3.385265628097908e-02,  7.835611193942033e+00,  5.251127274126549e-01, -5.278918993845598e-01,  7.316402633217691e-01, -1.457171926477363e-02,  2.333811445989982e+00,  5.621653733907952e+00,  1.583422959086036e+00, -5.814251766339179e-01, -2.060868390489513e-01, -1.805919546605425e+00, -4.289033378065688e+00,  2.031702533181456e-01,  1.263731950619027e-01,  2.331115437084751e-01, -1.244225352502927e-01, -7.501537798840671e-01, -2.545746511986977e-01, -2.631415421911790e-01,  3.062636382805572e-01,  8.154267156352397e-01,  9.964501398573089e+00,  8.353420068839786e-01,  5.113962797034262e-01, -8.154267156352397e-01, -4.178227720914339e-01, -1.180136366915289e+01,  2.244527324725234e-01,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  4.495891211566480e-01,  2.527076222765741e-01, -1.062380747023976e-02, -1.682321757387955e-01,  1.530082558893985e-01,  2.488444658233415e-01,  9.407766517024438e-01,  1.244225352502926e-01,  4.259518664375425e-01, -3.942802496851855e-01, -3.250244331730360e-02,  3.978402013491217e-01,  1.162564847365182e-01,  1.724561922196214e+00,  7.471127079535976e-01,  4.573823131340362e-01, -3.444226584095941e-01, -3.558201341321956e-01, -9.106095800150450e-02, -1.114230031171628e+00,  1.820585134904932e+00, -4.435609504900401e-01,  1.495806956269645e+00,  1.007729039849073e+00, -2.206631893735123e-01,  8.496009765408008e-01, -1.529376131678024e+00, -1.240264774223821e+00,  1.847112283829590e-01,  4.620264020719202e-01, -1.051256103207108e+00, -1.156962318548795e+00, -4.912600711316741e-01, -1.179044991208144e+00,  1.911099963670401e-01,  1.303428467861076e-01, -7.642086071516943e-01, -4.811779907946745e-01
v10, -5.478919055724030e-02, -1.035134971712090e-01, -2.749011353311452e-02,  2.870059373977397e-02,  3.424524734098700e-01, -9.751067474846222e-01,  2.395428507489255e+00,  6.258639503445219e-01,  6.715874317802479e-01, -7.597156695110198e-01,  2.292812744549725e-01, -9.955318006720480e-03,  2.304280070823902e+00,  4.945663925937958e-02, -4.971838973404722e-02,  6.890800142862848e-02, -2.606272174071456e-03,  4.174214257556690e-01,  1.005479136176372e+00,  2.832082558732942e-01, -1.039926882772746e-01, -4.196131358389663e-02, -3.677030360216215e-01, -8.732895093124560e-01, -3.933750492639202e-01, -2.446817928374116e-01, -1.516119701314089e-01,  8.092240048666340e-02,  4.878878611519049e-01,  1.655712274035598e-01,  1.711429944666934e-01, -1.991889069097196e-01,  1.373137281884731e-01,  1.677971558132494e+00,  6.398576678298673e+00,  3.917207900133206e+00, -1.373137281884731e-01, -7.035923824647138e-02, -1.987289859465759e+00,  3.779670313337989e-02,  0.000000000000000e+00,  0.000000000000000e+00, -1.224299267619746e-16, -6.945193879105921e-16, -8.259985243940965e-18,  2.485020214136456e-16, -2.610549388868136e-01, -1.467352517781614e-01,  1.552265372399134e-02,  2.458073356978903e-01, -2.235633674401847e-01, -3.635915357961729e-01, -1.374587240676292e+00, -8.092240048666338e-02, -2.770321907889230e-01,  2.564334845357620e-01,  2.113906238630298e-02, -2.587488194040212e-01, -1.371934699366761e-01, -2.035143542856864e+00, -1.019635572466567e+00, -6.242207791725460e-01,  1.999897947064037e-01,  2.066077647332873e-01,  1.242770883867563e-01,  1.520665575084403e+00,  6.087063697907967e+00, -5.330361398787538e-01, -7.766564228500087e-01,  8.102964372213885e-02, -1.581181675744420e-01, -3.858503364507418e-01, -5.113416424808025e+00, -4.146782558106555e+00,  2.219712083778803e-01,  5.552264454533298e-01,  5.458356783232461e-01,  6.007207092666963e-01, -3.950132125265932e-02, -9.480484514396532e-02,  1.369415647281582e-01,  9.339832415532687e-02,  3.470689845350871e-01,  2.185292799412183e-01
v11,  3.806194119765972e-02,  7.191061963907799e-02,  1.909732693935782e-02, -1.993824512008307e-02, -1.384073265346316e-01,  3.941040830027683e-01, -9.681485209470676e-01, -2.529523448292083e-01, -2.714321787237072e-01,  3.070505337470207e-01,  5.079610634808137e-01, -2.205550337245937e-02,  5.105015915999803e+00,  3.397330202581639e-01, -3.415310655892765e-01,  4.733504701466750e-01, -8.680292458099240e-03,  1.390238552167662e+00,  3.348787992810996e+00,  9.432362866722591e-01, -3.463517573993571e-01, -1.196757692789575e-01, -1.048707486578388e+00, -2.490665446429676e+00,  2.665306153603850e-01,  1.657837448879069e-01,  1.078100157671989e-01, -5.754324849696937e-02, -3.469330156307691e-01, -1.177363279528697e-01, -1.216983653461372e-01,  1.416415813076962e-01, -6.391926486833405e-02, -7.810923924415419e-01,  5.231053968287147e-01,  3.202450632512539e-01,  6.391926486833416e-02,  3.275208418518463e-02,  9.250794408771267e-01, -1.759428944654576e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  3.088281185453948e-01,  1.735878735877208e-01, -6.550709745557652e-03, -1.037330689788587e-01,  9.434589960456440e-02,  1.534391386481200e-01,  5.800890874541813e-01,  5.754324849696930e-02,  1.969952954973704e-01, -1.823477261529950e-01, -1.503181211348819e-02,  1.839941415939198e-01,  7.230122770057332e-02,  1.072524638114060e+00,  4.682345941695349e-01,  2.866531642290576e-01, -2.365880235433391e-01, -2.444170852753542e-01, -5.707022549691621e-02, -6.983163864073355e-01,  1.149948420549942e+00,  3.375423313654239e-01,  9.468913490209885e-01,  6.516565825010052e-01,  9.720090616036137e-02,  4.893347297255236e-01, -9.660101213238567e-01, -7.833967721904359e-01, -1.405620999523835e-01, -3.515942256310872e-01, -6.654771229402434e-01, -7.323923758913401e-01, -3.176775168857034e-01, -7.624395042745811e-01, -8.418288920738981e-02, -5.741529819767753e-02, -4.401522862615668e-01, -2.771384550828316e-01
v12,  3.806194119765971e-02,  7.191061963907799e-02,  1.909732693935782e-02, -1.993824512008306e-02, -1.384073265346317e-01,  3.941040830027686e-01, -9.681485209470684e-01, -2.529523448292085e-01, -2.714321787237075e-01,  3.070505337470210e-01,  5.079610634808137e-01, -2.205550337245937e-02,  5.105015915999804e+00,  3.397330202581631e-01, -3.415310655892757e-01,  4.733504701466739e-01, -8.680292458099240e-03,  1.390238552167662e+00,  3.348787992810996e+00,  9.432362866722591e-01, -3.463517573993571e-01, -1.196757692789576e-01, -1.048707486578388e+00, -2.490665446429676e+00,  2.665306153603849e-01,  1.657837448879069e-01,  1.078100157671988e-01, -5.754324849696934e-02, -3.469330156307689e-01, -1.177363279528697e-01, -1.216983653461371e-01,  1.416415813076962e-01, -6.391926486833405e-02, -7.810923924415420e-01,  5.231053968287149e-01,  3.202450632512540e-01,  6.391926486833394e-02,  3.275208418518452e-02,  9.250794408771236e-01, -1.759428944654570e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  3.088281185453948e-01,  1.735878735877207e-01, -6.550709745557650e-03, -1.037330689788587e-01,  9.434589960456435e-02,  1.534391386481200e-01,  5.800890874541810e-01,  5.754324849696932e-02,  1.969952954973705e-01, -1.823477261529951e-01, -1.503181211348819e-02,  1.839941415939198e-01,  7.230122770057344e-02,  1.072524638114061e+00,  4.682345941695350e-01,  2.866531642290577e-01, -2.365880235433390e-01, -2.444170852753541e-01, -5.707022549691625e-02, -6.983163864073360e-01,  1.149948420549942e+00,  3.375423313654239e-01,  9.468913490209885e-01,  6.516565825010052e-01,  9.720090616036127e-02,  4.893347297255236e-01, -9.660101213238567e-01, -7.833967721904359e-01, -1.405620999523834e-01, -3.515942256310871e-01, -6.654771229402433e-01, -7.323923758913400e-01, -3.176775168857034e-01, -7.624395042745812e-01, -8.418288920738977e-02, -5.741529819767750e-02, -4.401522862615668e-01, -2.771384550828316e-01
